data,id_data,ano,mes,dia,trimestre,semana_ano,dia_semana,nome_dia,nome_mes
2015-08-21,20150821,2015,8,21,3,34,4,Friday,August
2015-08-24,20150824,2015,8,24,3,35,0,Monday,August
2015-08-25,20150825,2015,8,25,3,35,1,Tuesday,August
2015-08-26,20150826,2015,8,26,3,35,2,Wednesday,August
2015-08-27,20150827,2015,8,27,3,35,3,Thursday,August
2015-08-28,20150828,2015,8,28,3,35,4,Friday,August
2015-08-29,20150829,2015,8,29,3,35,5,Saturday,August
2015-08-31,20150831,2015,8,31,3,36,0,Monday,August
2015-09-01,20150901,2015,9,1,3,36,1,Tuesday,September
2015-09-02,20150902,2015,9,2,3,36,2,Wednesday,September
2015-09-03,20150903,2015,9,3,3,36,3,Thursday,September
2015-09-04,20150904,2015,9,4,3,36,4,Friday,September
2015-09-05,20150905,2015,9,5,3,36,5,Saturday,September
2015-09-06,20150906,2015,9,6,3,36,6,Sunday,September
2015-09-07,20150907,2015,9,7,3,37,0,Monday,September
2015-09-08,20150908,2015,9,8,3,37,1,Tuesday,September
2015-09-09,20150909,2015,9,9,3,37,2,Wednesday,September
2015-09-10,20150910,2015,9,10,3,37,3,Thursday,September
2015-09-11,20150911,2015,9,11,3,37,4,Friday,September
2015-09-12,20150912,2015,9,12,3,37,5,Saturday,September
2015-09-13,20150913,2015,9,13,3,37,6,Sunday,September
2015-09-14,20150914,2015,9,14,3,38,0,Monday,September
2015-09-15,20150915,2015,9,15,3,38,1,Tuesday,September
2015-09-16,20150916,2015,9,16,3,38,2,Wednesday,September
2015-09-17,20150917,2015,9,17,3,38,3,Thursday,September
2015-09-18,20150918,2015,9,18,3,38,4,Friday,September
2015-09-21,20150921,2015,9,21,3,39,0,Monday,September
2015-09-22,20150922,2015,9,22,3,39,1,Tuesday,September
2015-09-23,20150923,2015,9,23,3,39,2,Wednesday,September
2015-09-24,20150924,2015,9,24,3,39,3,Thursday,September
2015-09-25,20150925,2015,9,25,3,39,4,Friday,September
2015-09-26,20150926,2015,9,26,3,39,5,Saturday,September
2015-09-28,20150928,2015,9,28,3,40,0,Monday,September
2015-09-29,20150929,2015,9,29,3,40,1,Tuesday,September
2015-09-30,20150930,2015,9,30,3,40,2,Wednesday,September
2015-10-01,20151001,2015,10,1,4,40,3,Thursday,October
2015-10-02,20151002,2015,10,2,4,40,4,Friday,October
2015-10-03,20151003,2015,10,3,4,40,5,Saturday,October
2015-10-04,20151004,2015,10,4,4,40,6,Sunday,October
2015-10-05,20151005,2015,10,5,4,41,0,Monday,October
2015-10-06,20151006,2015,10,6,4,41,1,Tuesday,October
2015-10-07,20151007,2015,10,7,4,41,2,Wednesday,October
2015-10-08,20151008,2015,10,8,4,41,3,Thursday,October
2015-10-09,20151009,2015,10,9,4,41,4,Friday,October
2015-10-10,20151010,2015,10,10,4,41,5,Saturday,October
2015-10-11,20151011,2015,10,11,4,41,6,Sunday,October
2015-10-12,20151012,2015,10,12,4,42,0,Monday,October
2015-10-13,20151013,2015,10,13,4,42,1,Tuesday,October
2015-10-14,20151014,2015,10,14,4,42,2,Wednesday,October
2015-10-15,20151015,2015,10,15,4,42,3,Thursday,October
2015-10-16,20151016,2015,10,16,4,42,4,Friday,October
2015-10-19,20151019,2015,10,19,4,43,0,Monday,October
2015-10-20,20151020,2015,10,20,4,43,1,Tuesday,October
2015-10-21,20151021,2015,10,21,4,43,2,Wednesday,October
2015-10-22,20151022,2015,10,22,4,43,3,Thursday,October
2015-10-23,20151023,2015,10,23,4,43,4,Friday,October
2015-10-25,20151025,2015,10,25,4,43,6,Sunday,October
2015-10-26,20151026,2015,10,26,4,44,0,Monday,October
2015-10-27,20151027,2015,10,27,4,44,1,Tuesday,October
2015-10-28,20151028,2015,10,28,4,44,2,Wednesday,October
2015-10-29,20151029,2015,10,29,4,44,3,Thursday,October
2015-10-30,20151030,2015,10,30,4,44,4,Friday,October
2015-10-31,20151031,2015,10,31,4,44,5,Saturday,October
2015-11-01,20151101,2015,11,1,4,44,6,Sunday,November
2015-11-02,20151102,2015,11,2,4,45,0,Monday,November
2015-11-03,20151103,2015,11,3,4,45,1,Tuesday,November
2015-11-04,20151104,2015,11,4,4,45,2,Wednesday,November
2015-11-05,20151105,2015,11,5,4,45,3,Thursday,November
2015-11-06,20151106,2015,11,6,4,45,4,Friday,November
2015-11-07,20151107,2015,11,7,4,45,5,Saturday,November
2015-11-08,20151108,2015,11,8,4,45,6,Sunday,November
2015-11-09,20151109,2015,11,9,4,46,0,Monday,November
2015-11-10,20151110,2015,11,10,4,46,1,Tuesday,November
2015-11-11,20151111,2015,11,11,4,46,2,Wednesday,November
2015-11-12,20151112,2015,11,12,4,46,3,Thursday,November
2015-11-13,20151113,2015,11,13,4,46,4,Friday,November
2015-11-16,20151116,2015,11,16,4,47,0,Monday,November
2015-11-17,20151117,2015,11,17,4,47,1,Tuesday,November
2015-11-18,20151118,2015,11,18,4,47,2,Wednesday,November
2015-11-19,20151119,2015,11,19,4,47,3,Thursday,November
2015-11-20,20151120,2015,11,20,4,47,4,Friday,November
2015-11-21,20151121,2015,11,21,4,47,5,Saturday,November
2015-11-23,20151123,2015,11,23,4,48,0,Monday,November
2015-11-24,20151124,2015,11,24,4,48,1,Tuesday,November
2015-11-25,20151125,2015,11,25,4,48,2,Wednesday,November
2015-11-26,20151126,2015,11,26,4,48,3,Thursday,November
2015-11-27,20151127,2015,11,27,4,48,4,Friday,November
2015-11-29,20151129,2015,11,29,4,48,6,Sunday,November
2015-11-30,20151130,2015,11,30,4,49,0,Monday,November
2015-12-01,20151201,2015,12,1,4,49,1,Tuesday,December
2015-12-02,20151202,2015,12,2,4,49,2,Wednesday,December
2015-12-03,20151203,2015,12,3,4,49,3,Thursday,December
2015-12-04,20151204,2015,12,4,4,49,4,Friday,December
2015-12-05,20151205,2015,12,5,4,49,5,Saturday,December
2015-12-06,20151206,2015,12,6,4,49,6,Sunday,December
2015-12-07,20151207,2015,12,7,4,50,0,Monday,December
2015-12-08,20151208,2015,12,8,4,50,1,Tuesday,December
2015-12-09,20151209,2015,12,9,4,50,2,Wednesday,December
2015-12-10,20151210,2015,12,10,4,50,3,Thursday,December
2015-12-11,20151211,2015,12,11,4,50,4,Friday,December
2015-12-14,20151214,2015,12,14,4,51,0,Monday,December
2015-12-15,20151215,2015,12,15,4,51,1,Tuesday,December
2015-12-16,20151216,2015,12,16,4,51,2,Wednesday,December
2015-12-17,20151217,2015,12,17,4,51,3,Thursday,December
2015-12-18,20151218,2015,12,18,4,51,4,Friday,December
2015-12-19,20151219,2015,12,19,4,51,5,Saturday,December
2015-12-20,20151220,2015,12,20,4,51,6,Sunday,December
2015-12-21,20151221,2015,12,21,4,52,0,Monday,December
2015-12-22,20151222,2015,12,22,4,52,1,Tuesday,December
2015-12-23,20151223,2015,12,23,4,52,2,Wednesday,December
2015-12-24,20151224,2015,12,24,4,52,3,Thursday,December
2015-12-27,20151227,2015,12,27,4,52,6,Sunday,December
2015-12-28,20151228,2015,12,28,4,53,0,Monday,December
2015-12-29,20151229,2015,12,29,4,53,1,Tuesday,December
2015-12-30,20151230,2015,12,30,4,53,2,Wednesday,December
2016-01-02,20160102,2016,1,2,1,53,5,Saturday,January
2016-01-03,20160103,2016,1,3,1,53,6,Sunday,January
2016-01-04,20160104,2016,1,4,1,1,0,Monday,January
2016-01-05,20160105,2016,1,5,1,1,1,Tuesday,January
2016-01-06,20160106,2016,1,6,1,1,2,Wednesday,January
2016-01-07,20160107,2016,1,7,1,1,3,Thursday,January
2016-01-08,20160108,2016,1,8,1,1,4,Friday,January
2016-01-09,20160109,2016,1,9,1,1,5,Saturday,January
2016-01-11,20160111,2016,1,11,1,2,0,Monday,January
2016-01-12,20160112,2016,1,12,1,2,1,Tuesday,January
2016-01-13,20160113,2016,1,13,1,2,2,Wednesday,January
2016-01-14,20160114,2016,1,14,1,2,3,Thursday,January
2016-01-15,20160115,2016,1,15,1,2,4,Friday,January
2016-01-18,20160118,2016,1,18,1,3,0,Monday,January
2016-01-19,20160119,2016,1,19,1,3,1,Tuesday,January
2016-01-20,20160120,2016,1,20,1,3,2,Wednesday,January
2016-01-21,20160121,2016,1,21,1,3,3,Thursday,January
2016-01-22,20160122,2016,1,22,1,3,4,Friday,January
2016-01-25,20160125,2016,1,25,1,4,0,Monday,January
2016-01-26,20160126,2016,1,26,1,4,1,Tuesday,January
2016-01-27,20160127,2016,1,27,1,4,2,Wednesday,January
2016-01-28,20160128,2016,1,28,1,4,3,Thursday,January
2016-01-29,20160129,2016,1,29,1,4,4,Friday,January
2016-02-01,20160201,2016,2,1,1,5,0,Monday,February
2016-02-02,20160202,2016,2,2,1,5,1,Tuesday,February
2016-02-03,20160203,2016,2,3,1,5,2,Wednesday,February
2016-02-04,20160204,2016,2,4,1,5,3,Thursday,February
2016-02-05,20160205,2016,2,5,1,5,4,Friday,February
2016-02-06,20160206,2016,2,6,1,5,5,Saturday,February
2016-02-08,20160208,2016,2,8,1,6,0,Monday,February
2016-02-09,20160209,2016,2,9,1,6,1,Tuesday,February
2016-02-10,20160210,2016,2,10,1,6,2,Wednesday,February
2016-02-11,20160211,2016,2,11,1,6,3,Thursday,February
2016-02-12,20160212,2016,2,12,1,6,4,Friday,February
2016-02-15,20160215,2016,2,15,1,7,0,Monday,February
2016-02-16,20160216,2016,2,16,1,7,1,Tuesday,February
2016-02-17,20160217,2016,2,17,1,7,2,Wednesday,February
2016-02-18,20160218,2016,2,18,1,7,3,Thursday,February
2016-02-19,20160219,2016,2,19,1,7,4,Friday,February
2016-02-22,20160222,2016,2,22,1,8,0,Monday,February
2016-02-23,20160223,2016,2,23,1,8,1,Tuesday,February
2016-02-24,20160224,2016,2,24,1,8,2,Wednesday,February
2016-02-25,20160225,2016,2,25,1,8,3,Thursday,February
2016-02-26,20160226,2016,2,26,1,8,4,Friday,February
2016-02-29,20160229,2016,2,29,1,9,0,Monday,February
2016-03-01,20160301,2016,3,1,1,9,1,Tuesday,March
2016-03-02,20160302,2016,3,2,1,9,2,Wednesday,March
2016-03-03,20160303,2016,3,3,1,9,3,Thursday,March
2016-03-04,20160304,2016,3,4,1,9,4,Friday,March
2016-03-05,20160305,2016,3,5,1,9,5,Saturday,March
2016-03-06,20160306,2016,3,6,1,9,6,Sunday,March
2016-03-07,20160307,2016,3,7,1,10,0,Monday,March
2016-03-08,20160308,2016,3,8,1,10,1,Tuesday,March
2016-03-09,20160309,2016,3,9,1,10,2,Wednesday,March
2016-03-10,20160310,2016,3,10,1,10,3,Thursday,March
2016-03-11,20160311,2016,3,11,1,10,4,Friday,March
2016-03-14,20160314,2016,3,14,1,11,0,Monday,March
2016-03-15,20160315,2016,3,15,1,11,1,Tuesday,March
2016-03-16,20160316,2016,3,16,1,11,2,Wednesday,March
2016-03-17,20160317,2016,3,17,1,11,3,Thursday,March
2016-03-18,20160318,2016,3,18,1,11,4,Friday,March
2016-03-19,20160319,2016,3,19,1,11,5,Saturday,March
2016-03-21,20160321,2016,3,21,1,12,0,Monday,March
2016-03-22,20160322,2016,3,22,1,12,1,Tuesday,March
2016-03-23,20160323,2016,3,23,1,12,2,Wednesday,March
2016-03-24,20160324,2016,3,24,1,12,3,Thursday,March
2016-03-28,20160328,2016,3,28,1,13,0,Monday,March
2016-03-29,20160329,2016,3,29,1,13,1,Tuesday,March
2016-03-30,20160330,2016,3,30,1,13,2,Wednesday,March
2016-03-31,20160331,2016,3,31,1,13,3,Thursday,March
2016-04-01,20160401,2016,4,1,2,13,4,Friday,April
2016-04-03,20160403,2016,4,3,2,13,6,Sunday,April
2016-04-04,20160404,2016,4,4,2,14,0,Monday,April
2016-04-05,20160405,2016,4,5,2,14,1,Tuesday,April
2016-04-06,20160406,2016,4,6,2,14,2,Wednesday,April
2016-04-07,20160407,2016,4,7,2,14,3,Thursday,April
2016-04-08,20160408,2016,4,8,2,14,4,Friday,April
2016-04-09,20160409,2016,4,9,2,14,5,Saturday,April
2016-04-10,20160410,2016,4,10,2,14,6,Sunday,April
2016-04-11,20160411,2016,4,11,2,15,0,Monday,April
2016-04-12,20160412,2016,4,12,2,15,1,Tuesday,April
2016-04-13,20160413,2016,4,13,2,15,2,Wednesday,April
2016-04-14,20160414,2016,4,14,2,15,3,Thursday,April
2016-04-15,20160415,2016,4,15,2,15,4,Friday,April
2016-04-16,20160416,2016,4,16,2,15,5,Saturday,April
2016-04-17,20160417,2016,4,17,2,15,6,Sunday,April
2016-04-18,20160418,2016,4,18,2,16,0,Monday,April
2016-04-19,20160419,2016,4,19,2,16,1,Tuesday,April
2016-04-20,20160420,2016,4,20,2,16,2,Wednesday,April
2016-04-21,20160421,2016,4,21,2,16,3,Thursday,April
2016-04-22,20160422,2016,4,22,2,16,4,Friday,April
2016-04-23,20160423,2016,4,23,2,16,5,Saturday,April
2016-04-24,20160424,2016,4,24,2,16,6,Sunday,April
2016-04-25,20160425,2016,4,25,2,17,0,Monday,April
2016-04-26,20160426,2016,4,26,2,17,1,Tuesday,April
2016-04-27,20160427,2016,4,27,2,17,2,Wednesday,April
2016-04-28,20160428,2016,4,28,2,17,3,Thursday,April
2016-04-29,20160429,2016,4,29,2,17,4,Friday,April
2016-05-02,20160502,2016,5,2,2,18,0,Monday,May
2016-05-03,20160503,2016,5,3,2,18,1,Tuesday,May
2016-05-04,20160504,2016,5,4,2,18,2,Wednesday,May
2016-05-05,20160505,2016,5,5,2,18,3,Thursday,May
2016-05-06,20160506,2016,5,6,2,18,4,Friday,May
2016-05-07,20160507,2016,5,7,2,18,5,Saturday,May
2016-05-08,20160508,2016,5,8,2,18,6,Sunday,May
2016-05-09,20160509,2016,5,9,2,19,0,Monday,May
2016-05-10,20160510,2016,5,10,2,19,1,Tuesday,May
2016-05-11,20160511,2016,5,11,2,19,2,Wednesday,May
2016-05-12,20160512,2016,5,12,2,19,3,Thursday,May
2016-05-13,20160513,2016,5,13,2,19,4,Friday,May
2016-05-14,20160514,2016,5,14,2,19,5,Saturday,May
2016-05-15,20160515,2016,5,15,2,19,6,Sunday,May
2016-05-16,20160516,2016,5,16,2,20,0,Monday,May
2016-05-17,20160517,2016,5,17,2,20,1,Tuesday,May
2016-05-18,20160518,2016,5,18,2,20,2,Wednesday,May
2016-05-19,20160519,2016,5,19,2,20,3,Thursday,May
2016-05-20,20160520,2016,5,20,2,20,4,Friday,May
2016-05-23,20160523,2016,5,23,2,21,0,Monday,May
2016-05-24,20160524,2016,5,24,2,21,1,Tuesday,May
2016-05-25,20160525,2016,5,25,2,21,2,Wednesday,May
2016-05-27,20160527,2016,5,27,2,21,4,Friday,May
2016-05-28,20160528,2016,5,28,2,21,5,Saturday,May
2016-05-29,20160529,2016,5,29,2,21,6,Sunday,May
2016-05-30,20160530,2016,5,30,2,22,0,Monday,May
2016-05-31,20160531,2016,5,31,2,22,1,Tuesday,May
2016-06-01,20160601,2016,6,1,2,22,2,Wednesday,June
2016-06-02,20160602,2016,6,2,2,22,3,Thursday,June
2016-06-03,20160603,2016,6,3,2,22,4,Friday,June
2016-06-04,20160604,2016,6,4,2,22,5,Saturday,June
2016-06-05,20160605,2016,6,5,2,22,6,Sunday,June
2016-06-06,20160606,2016,6,6,2,23,0,Monday,June
2016-06-07,20160607,2016,6,7,2,23,1,Tuesday,June
2016-06-08,20160608,2016,6,8,2,23,2,Wednesday,June
2016-06-09,20160609,2016,6,9,2,23,3,Thursday,June
2016-06-10,20160610,2016,6,10,2,23,4,Friday,June
2016-06-12,20160612,2016,6,12,2,23,6,Sunday,June
2016-06-13,20160613,2016,6,13,2,24,0,Monday,June
2016-06-14,20160614,2016,6,14,2,24,1,Tuesday,June
2016-06-15,20160615,2016,6,15,2,24,2,Wednesday,June
2016-06-16,20160616,2016,6,16,2,24,3,Thursday,June
2016-06-17,20160617,2016,6,17,2,24,4,Friday,June
2016-06-18,20160618,2016,6,18,2,24,5,Saturday,June
2016-06-20,20160620,2016,6,20,2,25,0,Monday,June
2016-06-21,20160621,2016,6,21,2,25,1,Tuesday,June
2016-06-22,20160622,2016,6,22,2,25,2,Wednesday,June
2016-06-23,20160623,2016,6,23,2,25,3,Thursday,June
2016-06-24,20160624,2016,6,24,2,25,4,Friday,June
2016-06-26,20160626,2016,6,26,2,25,6,Sunday,June
2016-06-27,20160627,2016,6,27,2,26,0,Monday,June
2016-06-28,20160628,2016,6,28,2,26,1,Tuesday,June
2016-06-29,20160629,2016,6,29,2,26,2,Wednesday,June
2016-06-30,20160630,2016,6,30,2,26,3,Thursday,June
2016-07-01,20160701,2016,7,1,3,26,4,Friday,July
2016-07-02,20160702,2016,7,2,3,26,5,Saturday,July
2016-07-03,20160703,2016,7,3,3,26,6,Sunday,July
2016-07-04,20160704,2016,7,4,3,27,0,Monday,July
2016-07-05,20160705,2016,7,5,3,27,1,Tuesday,July
2016-07-06,20160706,2016,7,6,3,27,2,Wednesday,July
2016-07-07,20160707,2016,7,7,3,27,3,Thursday,July
2016-07-08,20160708,2016,7,8,3,27,4,Friday,July
2016-07-09,20160709,2016,7,9,3,27,5,Saturday,July
2016-07-10,20160710,2016,7,10,3,27,6,Sunday,July
2016-07-11,20160711,2016,7,11,3,28,0,Monday,July
2016-07-12,20160712,2016,7,12,3,28,1,Tuesday,July
2016-07-13,20160713,2016,7,13,3,28,2,Wednesday,July
2016-07-14,20160714,2016,7,14,3,28,3,Thursday,July
2016-07-15,20160715,2016,7,15,3,28,4,Friday,July
2016-07-18,20160718,2016,7,18,3,29,0,Monday,July
2016-07-19,20160719,2016,7,19,3,29,1,Tuesday,July
2016-07-20,20160720,2016,7,20,3,29,2,Wednesday,July
2016-07-21,20160721,2016,7,21,3,29,3,Thursday,July
2016-07-22,20160722,2016,7,22,3,29,4,Friday,July
2016-07-24,20160724,2016,7,24,3,29,6,Sunday,July
2016-07-25,20160725,2016,7,25,3,30,0,Monday,July
2016-07-26,20160726,2016,7,26,3,30,1,Tuesday,July
2016-07-27,20160727,2016,7,27,3,30,2,Wednesday,July
2016-07-28,20160728,2016,7,28,3,30,3,Thursday,July
2016-07-29,20160729,2016,7,29,3,30,4,Friday,July
2016-08-01,20160801,2016,8,1,3,31,0,Monday,August
2016-08-02,20160802,2016,8,2,3,31,1,Tuesday,August
2016-08-03,20160803,2016,8,3,3,31,2,Wednesday,August
2016-08-04,20160804,2016,8,4,3,31,3,Thursday,August
2016-08-05,20160805,2016,8,5,3,31,4,Friday,August
2016-08-06,20160806,2016,8,6,3,31,5,Saturday,August
2016-08-07,20160807,2016,8,7,3,31,6,Sunday,August
2016-08-08,20160808,2016,8,8,3,32,0,Monday,August
2016-08-09,20160809,2016,8,9,3,32,1,Tuesday,August
2016-08-10,20160810,2016,8,10,3,32,2,Wednesday,August
2016-08-11,20160811,2016,8,11,3,32,3,Thursday,August
2016-08-12,20160812,2016,8,12,3,32,4,Friday,August
2016-08-15,20160815,2016,8,15,3,33,0,Monday,August
2016-08-16,20160816,2016,8,16,3,33,1,Tuesday,August
2016-08-17,20160817,2016,8,17,3,33,2,Wednesday,August
2016-08-18,20160818,2016,8,18,3,33,3,Thursday,August
2016-08-19,20160819,2016,8,19,3,33,4,Friday,August
2016-08-22,20160822,2016,8,22,3,34,0,Monday,August
2016-08-23,20160823,2016,8,23,3,34,1,Tuesday,August
2016-08-24,20160824,2016,8,24,3,34,2,Wednesday,August
2016-08-25,20160825,2016,8,25,3,34,3,Thursday,August
2016-08-26,20160826,2016,8,26,3,34,4,Friday,August
2016-08-29,20160829,2016,8,29,3,35,0,Monday,August
2016-08-30,20160830,2016,8,30,3,35,1,Tuesday,August
2016-08-31,20160831,2016,8,31,3,35,2,Wednesday,August
2016-09-01,20160901,2016,9,1,3,35,3,Thursday,September
2016-09-02,20160902,2016,9,2,3,35,4,Friday,September
2016-09-03,20160903,2016,9,3,3,35,5,Saturday,September
2016-09-04,20160904,2016,9,4,3,35,6,Sunday,September
2016-09-05,20160905,2016,9,5,3,36,0,Monday,September
2016-09-06,20160906,2016,9,6,3,36,1,Tuesday,September
2016-09-07,20160907,2016,9,7,3,36,2,Wednesday,September
2016-09-08,20160908,2016,9,8,3,36,3,Thursday,September
2016-09-09,20160909,2016,9,9,3,36,4,Friday,September
2016-09-10,20160910,2016,9,10,3,36,5,Saturday,September
2016-09-11,20160911,2016,9,11,3,36,6,Sunday,September
2016-09-12,20160912,2016,9,12,3,37,0,Monday,September
2016-09-13,20160913,2016,9,13,3,37,1,Tuesday,September
2016-09-14,20160914,2016,9,14,3,37,2,Wednesday,September
2016-09-15,20160915,2016,9,15,3,37,3,Thursday,September
2016-09-16,20160916,2016,9,16,3,37,4,Friday,September
2016-09-17,20160917,2016,9,17,3,37,5,Saturday,September
2016-09-19,20160919,2016,9,19,3,38,0,Monday,September
2016-09-20,20160920,2016,9,20,3,38,1,Tuesday,September
2016-09-21,20160921,2016,9,21,3,38,2,Wednesday,September
2016-09-22,20160922,2016,9,22,3,38,3,Thursday,September
2016-09-23,20160923,2016,9,23,3,38,4,Friday,September
2016-09-24,20160924,2016,9,24,3,38,5,Saturday,September
2016-09-26,20160926,2016,9,26,3,39,0,Monday,September
2016-09-27,20160927,2016,9,27,3,39,1,Tuesday,September
2016-09-28,20160928,2016,9,28,3,39,2,Wednesday,September
2016-09-29,20160929,2016,9,29,3,39,3,Thursday,September
2016-09-30,20160930,2016,9,30,3,39,4,Friday,September
2016-10-03,20161003,2016,10,3,4,40,0,Monday,October
2016-10-04,20161004,2016,10,4,4,40,1,Tuesday,October
2016-10-05,20161005,2016,10,5,4,40,2,Wednesday,October
2016-10-06,20161006,2016,10,6,4,40,3,Thursday,October
2016-10-07,20161007,2016,10,7,4,40,4,Friday,October
2016-10-08,20161008,2016,10,8,4,40,5,Saturday,October
2016-10-09,20161009,2016,10,9,4,40,6,Sunday,October
2016-10-10,20161010,2016,10,10,4,41,0,Monday,October
2016-10-11,20161011,2016,10,11,4,41,1,Tuesday,October
2016-10-12,20161012,2016,10,12,4,41,2,Wednesday,October
2016-10-13,20161013,2016,10,13,4,41,3,Thursday,October
2016-10-14,20161014,2016,10,14,4,41,4,Friday,October
2016-10-15,20161015,2016,10,15,4,41,5,Saturday,October
2016-10-17,20161017,2016,10,17,4,42,0,Monday,October
2016-10-18,20161018,2016,10,18,4,42,1,Tuesday,October
2016-10-19,20161019,2016,10,19,4,42,2,Wednesday,October
2016-10-20,20161020,2016,10,20,4,42,3,Thursday,October
2016-10-21,20161021,2016,10,21,4,42,4,Friday,October
2016-10-24,20161024,2016,10,24,4,43,0,Monday,October
2016-10-25,20161025,2016,10,25,4,43,1,Tuesday,October
2016-10-26,20161026,2016,10,26,4,43,2,Wednesday,October
2016-10-27,20161027,2016,10,27,4,43,3,Thursday,October
2016-10-28,20161028,2016,10,28,4,43,4,Friday,October
2016-10-30,20161030,2016,10,30,4,43,6,Sunday,October
2016-10-31,20161031,2016,10,31,4,44,0,Monday,October
2016-11-01,20161101,2016,11,1,4,44,1,Tuesday,November
2016-11-02,20161102,2016,11,2,4,44,2,Wednesday,November
2016-11-03,20161103,2016,11,3,4,44,3,Thursday,November
2016-11-04,20161104,2016,11,4,4,44,4,Friday,November
2016-11-05,20161105,2016,11,5,4,44,5,Saturday,November
2016-11-07,20161107,2016,11,7,4,45,0,Monday,November
2016-11-08,20161108,2016,11,8,4,45,1,Tuesday,November
2016-11-09,20161109,2016,11,9,4,45,2,Wednesday,November
2016-11-10,20161110,2016,11,10,4,45,3,Thursday,November
2016-11-11,20161111,2016,11,11,4,45,4,Friday,November
2016-11-12,20161112,2016,11,12,4,45,5,Saturday,November
2016-11-14,20161114,2016,11,14,4,46,0,Monday,November
2016-11-16,20161116,2016,11,16,4,46,2,Wednesday,November
2016-11-17,20161117,2016,11,17,4,46,3,Thursday,November
2016-11-18,20161118,2016,11,18,4,46,4,Friday,November
2016-11-20,20161120,2016,11,20,4,46,6,Sunday,November
2016-11-21,20161121,2016,11,21,4,47,0,Monday,November
2016-11-22,20161122,2016,11,22,4,47,1,Tuesday,November
2016-11-23,20161123,2016,11,23,4,47,2,Wednesday,November
2016-11-24,20161124,2016,11,24,4,47,3,Thursday,November
2016-11-25,20161125,2016,11,25,4,47,4,Friday,November
2016-11-26,20161126,2016,11,26,4,47,5,Saturday,November
2016-11-27,20161127,2016,11,27,4,47,6,Sunday,November
2016-11-28,20161128,2016,11,28,4,48,0,Monday,November
2016-11-29,20161129,2016,11,29,4,48,1,Tuesday,November
2016-11-30,20161130,2016,11,30,4,48,2,Wednesday,November
2016-12-01,20161201,2016,12,1,4,48,3,Thursday,December
2016-12-02,20161202,2016,12,2,4,48,4,Friday,December
2016-12-03,20161203,2016,12,3,4,48,5,Saturday,December
2016-12-04,20161204,2016,12,4,4,48,6,Sunday,December
2016-12-05,20161205,2016,12,5,4,49,0,Monday,December
2016-12-06,20161206,2016,12,6,4,49,1,Tuesday,December
2016-12-07,20161207,2016,12,7,4,49,2,Wednesday,December
2016-12-08,20161208,2016,12,8,4,49,3,Thursday,December
2016-12-09,20161209,2016,12,9,4,49,4,Friday,December
2016-12-10,20161210,2016,12,10,4,49,5,Saturday,December
2016-12-11,20161211,2016,12,11,4,49,6,Sunday,December
2016-12-12,20161212,2016,12,12,4,50,0,Monday,December
2016-12-13,20161213,2016,12,13,4,50,1,Tuesday,December
2016-12-14,20161214,2016,12,14,4,50,2,Wednesday,December
2016-12-15,20161215,2016,12,15,4,50,3,Thursday,December
2016-12-16,20161216,2016,12,16,4,50,4,Friday,December
2016-12-17,20161217,2016,12,17,4,50,5,Saturday,December
2016-12-19,20161219,2016,12,19,4,51,0,Monday,December
2016-12-20,20161220,2016,12,20,4,51,1,Tuesday,December
2016-12-21,20161221,2016,12,21,4,51,2,Wednesday,December
2016-12-22,20161222,2016,12,22,4,51,3,Thursday,December
2016-12-23,20161223,2016,12,23,4,51,4,Friday,December
2016-12-26,20161226,2016,12,26,4,52,0,Monday,December
2016-12-27,20161227,2016,12,27,4,52,1,Tuesday,December
2016-12-28,20161228,2016,12,28,4,52,2,Wednesday,December
2016-12-29,20161229,2016,12,29,4,52,3,Thursday,December
2017-01-02,20170102,2017,1,2,1,1,0,Monday,January
2017-01-03,20170103,2017,1,3,1,1,1,Tuesday,January
2017-01-04,20170104,2017,1,4,1,1,2,Wednesday,January
2017-01-05,20170105,2017,1,5,1,1,3,Thursday,January
2017-01-06,20170106,2017,1,6,1,1,4,Friday,January
2017-01-08,20170108,2017,1,8,1,1,6,Sunday,January
2017-01-09,20170109,2017,1,9,1,2,0,Monday,January
2017-01-10,20170110,2017,1,10,1,2,1,Tuesday,January
2017-01-11,20170111,2017,1,11,1,2,2,Wednesday,January
2017-01-12,20170112,2017,1,12,1,2,3,Thursday,January
2017-01-13,20170113,2017,1,13,1,2,4,Friday,January
2017-01-14,20170114,2017,1,14,1,2,5,Saturday,January
2017-01-16,20170116,2017,1,16,1,3,0,Monday,January
2017-01-17,20170117,2017,1,17,1,3,1,Tuesday,January
2017-01-18,20170118,2017,1,18,1,3,2,Wednesday,January
2017-01-19,20170119,2017,1,19,1,3,3,Thursday,January
2017-01-20,20170120,2017,1,20,1,3,4,Friday,January
2017-01-23,20170123,2017,1,23,1,4,0,Monday,January
2017-01-24,20170124,2017,1,24,1,4,1,Tuesday,January
2017-01-25,20170125,2017,1,25,1,4,2,Wednesday,January
2017-01-26,20170126,2017,1,26,1,4,3,Thursday,January
2017-01-27,20170127,2017,1,27,1,4,4,Friday,January
2017-01-28,20170128,2017,1,28,1,4,5,Saturday,January
2017-01-30,20170130,2017,1,30,1,5,0,Monday,January
2017-01-31,20170131,2017,1,31,1,5,1,Tuesday,January
2017-02-01,20170201,2017,2,1,1,5,2,Wednesday,February
2017-02-02,20170202,2017,2,2,1,5,3,Thursday,February
